Idx,Eps,prop,SAT,Branches,Time(s)
0,0.3,,False,0,1.0919475555419922
1,0.3,,False,0,1.0265827178955078
2,0.3,,False,0,1.0181686878204346
3,0.3,,False,0,1.02581787109375
4,0.3,,False,0,1.013261079788208
5,0.3,,False,0,1.0256407260894775
6,0.3,,False,0,1.0317153930664062
7,0.3,,False,0,1.0061209201812744
8,0.3,,False,0,32.19601082801819
9,0.3,,False,0,1.0222892761230469
10,0.3,,False,0,1.033202886581421
11,0.3,,False,0,1.0207996368408203
12,0.3,,False,0,1.0265247821807861
13,0.3,,False,0,1.031290054321289
14,0.3,,False,0,1.0304391384124756
15,0.3,,False,0,1.0166914463043213
16,0.3,,False,0,1.0232875347137451
17,0.3,,False,0,1.026357650756836
18,0.3,,True,0,32.141427516937256
19,0.3,,False,0,1.031663417816162
20,0.3,,False,0,1.0343499183654785
21,0.3,,False,0,1.015108585357666
22,0.3,,False,0,1.02364182472229
23,0.3,,False,0,1.0247282981872559
24,0.3,,False,0,1.0041115283966064
25,0.3,,False,0,1.0429198741912842
26,0.3,,False,0,1.0214452743530273
27,0.3,,False,0,1.0420994758605957
28,0.3,,False,0,1.0233638286590576
29,0.3,,False,0,1.0143206119537354
30,0.3,,False,0,1.023608684539795
31,0.3,,False,0,1.0321357250213623
32,0.3,,False,0,1.042708396911621
33,0.3,,True,0,31.880831480026245
34,0.3,,False,0,1.0185317993164062
35,0.3,,False,0,1.0163860321044922
36,0.3,,False,0,1.0128161907196045
37,0.3,,False,0,1.0346989631652832
38,0.3,,False,0,1.020198106765747
39,0.3,,False,0,1.0180854797363281
40,0.3,,False,0,1.0206348896026611
41,0.3,,False,0,1.0294342041015625
42,0.3,,False,0,1.0272648334503174
43,0.3,,False,2,61.76738739013672
44,0.3,,False,0,1.0393500328063965
45,0.3,,False,0,1.047379970550537
46,0.3,,False,0,1.0384337902069092
47,0.3,,False,0,1.0322134494781494
48,0.3,,False,0,1.0184826850891113
49,0.3,,False,0,1.022636890411377
50,0.3,,False,0,1.0422606468200684
51,0.3,,False,0,1.016700029373169
52,0.3,,False,0,1.0157203674316406
53,0.3,,False,0,1.019298791885376
54,0.3,,False,0,1.013118028640747
55,0.3,,False,0,1.0173335075378418
56,0.3,,False,0,1.0341126918792725
57,0.3,,False,0,1.0223941802978516
58,0.3,,False,0,1.0272789001464844
59,0.3,,False,0,1.0182220935821533
60,0.3,,False,0,1.033637285232544
61,0.3,,False,0,1.0180940628051758
62,0.3,,False,0,1.0199825763702393
63,0.3,,False,0,1.0198192596435547
64,0.3,,False,0,1.0259120464324951
,,,,,
66,0.3,,False,0,1.0336880683898926
67,0.3,,False,0,1.018418788909912
68,0.3,,False,0,1.023721694946289
69,0.3,,False,0,1.0316534042358398
70,0.3,,False,0,1.0350313186645508
71,0.3,,False,0,1.0343384742736816
72,0.3,,False,0,1.0084755420684814
73,0.3,,False,0,1.0324757099151611
74,0.3,,False,0,1.0298688411712646
75,0.3,,False,0,1.038675308227539
76,0.3,,False,0,1.006432294845581
77,0.3,,False,0,1.018805980682373
78,0.3,,False,0,1.037132978439331
79,0.3,,False,0,1.0352928638458252
80,0.3,,False,0,1.017073631286621
81,0.3,,False,0,1.0376081466674805
82,0.3,,False,0,1.0432353019714355
83,0.3,,False,0,1.0258736610412598
84,0.3,,False,0,1.0404541492462158
85,0.3,,False,0,1.0069074630737305
86,0.3,,False,0,1.0323832035064697
87,0.3,,False,0,1.0361649990081787
88,0.3,,False,0,1.020873785018921
89,0.3,,False,0,1.029468059539795
90,0.3,,False,0,1.0188097953796387
91,0.3,,False,0,1.0391747951507568
92,0.3,,False,0,1.029616355895996
93,0.3,,False,0,1.0053064823150635
94,0.3,,False,0,1.0245556831359863
95,0.3,,False,0,1.031172513961792
96,0.3,,False,0,1.025233507156372
97,0.3,,False,0,1.0414752960205078
98,0.3,,False,0,1.0423591136932373
99,0.3,,False,0,1.0350501537322998
