Idx,Eps,prop,SAT,Branches,Time(s)
,,,,,
1,0.03137254901960784,,False,0,1.0400218963623047
2,0.03137254901960784,,False,0,1.036440372467041
,,,,,
4,0.03137254901960784,,False,0,1.0475656986236572
5,0.03137254901960784,,False,0,1.046107530593872
,,,,,
,,,,,
,,,,,
9,0.03137254901960784,,True,0,2.7639644145965576
10,0.03137254901960784,,False,0,1.0388097763061523
11,0.03137254901960784,,False,0,1.0370619297027588
,,,,,
13,0.03137254901960784,,False,0,1.0355250835418701
14,0.03137254901960784,,False,0,1.0365724563598633
15,0.03137254901960784,,False,0,1.0408096313476562
16,0.03137254901960784,,False,0,1.0390021800994873
,,,,,
18,0.03137254901960784,,False,0,1.0380022525787354
19,0.03137254901960784,,False,0,1.0363819599151611
,,,,,
21,0.03137254901960784,,False,0,1.0487267971038818
,,,,,
23,0.03137254901960784,,False,0,1.039039134979248
,,,,,
,,,,,
,,,,,
,,,,,
28,0.03137254901960784,,False,0,1.0425021648406982
29,0.03137254901960784,,False,0,1.0378961563110352
30,0.03137254901960784,,False,0,1.0513648986816406
,,,,,
32,0.03137254901960784,,False,0,1.039571762084961
33,0.03137254901960784,,False,0,1.041684627532959
34,0.03137254901960784,,False,0,1.0379085540771484
,,,,,
,,,,,
,,,,,
38,0.03137254901960784,,False,0,1.0485517978668213
39,0.03137254901960784,,True,0,2.808488607406616
,,,,,
41,0.03137254901960784,,False,0,1.0493950843811035
,,,,,
,,,,,
44,0.03137254901960784,,False,0,1.0553545951843262
45,0.03137254901960784,,False,0,1.0530140399932861
,,,,,
,,,,,
,,,,,
49,0.03137254901960784,,False,0,1.0481915473937988
50,0.03137254901960784,,False,0,1.0506970882415771
51,0.03137254901960784,,False,0,1.0537948608398438
,,,,,
,,,,,
54,0.03137254901960784,,False,0,1.0578322410583496
55,0.03137254901960784,,False,0,1.05263090133667
,,,,,
,,,,,
,,,,,
,,,,,
60,0.03137254901960784,,True,0,2.7597670555114746
,,,,,
,,,,,
,,,,,
64,0.03137254901960784,,False,0,1.052504062652588
,,,,,
66,0.03137254901960784,,False,0,1.0569803714752197
67,0.03137254901960784,,False,28,22.223443031311035
,,,,,
,,,,,
,,,,,
71,0.03137254901960784,,False,0,1.0553781986236572
72,0.03137254901960784,,False,0,1.055994987487793
73,0.03137254901960784,,False,0,1.0555307865142822
74,0.03137254901960784,,True,0,2.83785080909729
,,,,,
76,0.03137254901960784,,False,0,1.0796852111816406
,,,,,
,,,,,
79,0.03137254901960784,,timeout,10056,608.7688686847687
80,0.03137254901960784,,False,0,1.2131001949310303
81,0.03137254901960784,,False,0,1.1332182884216309
82,0.03137254901960784,,False,0,1.1185295581817627
83,0.03137254901960784,,True,0,2.991016387939453
84,0.03137254901960784,,False,0,1.1506404876708984
,,,,,
86,0.03137254901960784,,False,0,1.1536812782287598
,,,,,
88,0.03137254901960784,,False,0,1.1349210739135742
89,0.03137254901960784,,False,0,1.0726897716522217
90,0.03137254901960784,,True,0,3.007469654083252
,,,,,
92,0.03137254901960784,,False,0,1.1320247650146484
,,,,,
,,,,,
95,0.03137254901960784,,timeout,10854,600.7154796123505
96,0.03137254901960784,,False,0,1.28324556350708
97,0.03137254901960784,,False,0,1.1514735221862793
98,0.03137254901960784,,False,0,1.185598373413086
99,0.03137254901960784,,True,0,3.173724889755249
