Idx,Eps,prop,SAT,Branches,Time(s)
0,0.00784313725490196,,False,0,3.7295961380004883
1,0.00784313725490196,,False,0,3.5734188556671143
2,0.00784313725490196,,False,0,3.560279130935669
3,0.00784313725490196,,False,0,3.556173324584961
4,0.00784313725490196,,False,0,3.569204807281494
5,0.00784313725490196,,False,0,3.5556461811065674
6,0.00784313725490196,,False,0,3.586028575897217
,,,,,
8,0.00784313725490196,,False,0,3.6110870838165283
9,0.00784313725490196,,False,0,3.5535225868225098
10,0.00784313725490196,,False,0,3.5645804405212402
11,0.00784313725490196,,False,0,3.6122913360595703
12,0.00784313725490196,,False,0,3.611009120941162
13,0.00784313725490196,,False,0,3.601179599761963
14,0.00784313725490196,,False,0,3.573385000228882
15,0.00784313725490196,,False,0,3.5688095092773438
16,0.00784313725490196,,False,0,3.5672354698181152
17,0.00784313725490196,,False,0,3.5736329555511475
18,0.00784313725490196,,False,0,3.572082757949829
19,0.00784313725490196,,False,0,3.5767812728881836
20,0.00784313725490196,,False,0,3.5939669609069824
21,0.00784313725490196,,False,0,3.64099383354187
,,,,,
23,0.00784313725490196,,False,0,3.597273349761963
,,,,,
25,0.00784313725490196,,False,0,3.59118914604187
26,0.00784313725490196,,False,0,3.638859987258911
27,0.00784313725490196,,False,0,3.63142728805542
28,0.00784313725490196,,False,0,3.6132798194885254
29,0.00784313725490196,,False,0,3.6403653621673584
30,0.00784313725490196,,False,0,3.6283161640167236
31,0.00784313725490196,,False,0,3.5810210704803467
32,0.00784313725490196,,False,0,3.5699825286865234
33,0.00784313725490196,,False,0,3.5854852199554443
34,0.00784313725490196,,False,0,3.641725778579712
,,,,,
36,0.00784313725490196,,False,0,246.18928503990173
37,0.00784313725490196,,False,0,3.365734100341797
38,0.00784313725490196,,False,0,3.3723082542419434
39,0.00784313725490196,,False,0,3.369114637374878
40,0.00784313725490196,,False,0,3.3700335025787354
41,0.00784313725490196,,False,0,3.370473623275757
42,0.00784313725490196,,False,0,3.3800041675567627
43,0.00784313725490196,,False,0,3.3769636154174805
44,0.00784313725490196,,False,0,3.376098155975342
45,0.00784313725490196,,False,0,3.383352756500244
46,0.00784313725490196,,False,0,3.3926358222961426
,,,,,
48,0.00784313725490196,,False,0,3.3806071281433105
,,,,,
50,0.00784313725490196,,False,0,3.3792049884796143
51,0.00784313725490196,,False,0,3.3826725482940674
,,,,,
53,0.00784313725490196,,False,0,3.3887720108032227
54,0.00784313725490196,,False,0,3.3813278675079346
55,0.00784313725490196,,False,0,3.372382402420044
,,,,,
,,,,,
,,,,,
,,,,,
60,0.00784313725490196,,False,0,3.3891124725341797
,,,,,
62,0.00784313725490196,,False,0,3.3811838626861572
,,,,,
64,0.00784313725490196,,False,0,3.390509605407715
65,0.00784313725490196,,False,0,3.4083614349365234
66,0.00784313725490196,,False,0,3.3895316123962402
67,0.00784313725490196,,False,0,3.3947513103485107
68,0.00784313725490196,,False,0,3.3962714672088623
,,,,,
,,,,,
71,0.00784313725490196,,False,0,3.397616147994995
72,0.00784313725490196,,False,0,3.438728094100952
73,0.00784313725490196,,False,0,3.407066583633423
74,0.00784313725490196,,True,0,263.0748722553253
75,0.00784313725490196,,False,0,3.3700132369995117
76,0.00784313725490196,,False,0,3.3683016300201416
77,0.00784313725490196,,False,0,3.37648344039917
78,0.00784313725490196,,False,0,3.3686459064483643
79,0.00784313725490196,,False,0,3.3645479679107666
80,0.00784313725490196,,False,0,3.3668227195739746
81,0.00784313725490196,,False,0,3.3719441890716553
82,0.00784313725490196,,False,0,3.38079571723938
83,0.00784313725490196,,False,0,3.3778393268585205
84,0.00784313725490196,,False,0,3.3780930042266846
,,,,,
86,0.00784313725490196,,False,0,3.391334295272827
,,,,,
88,0.00784313725490196,,False,0,3.3772408962249756
89,0.00784313725490196,,False,0,3.3847076892852783
90,0.00784313725490196,,False,0,3.3883347511291504
,,,,,
92,0.00784313725490196,,False,0,3.380997657775879
93,0.00784313725490196,,False,0,3.392087459564209
94,0.00784313725490196,,False,0,3.381854295730591
95,0.00784313725490196,,False,0,3.3946547508239746
96,0.00784313725490196,,False,0,3.3984529972076416
97,0.00784313725490196,,False,0,3.406773090362549
98,0.00784313725490196,,False,0,3.391949415206909
99,0.00784313725490196,,False,0,3.425462484359741
