Idx,Eps,prop,SAT,Branches,Time(s)
,,,,,
1,0.03137254901960784,,False,0,1.3977370262145996
2,0.03137254901960784,,False,0,1.418168067932129
,,,,,
4,0.03137254901960784,,False,0,1.4187097549438477
5,0.03137254901960784,,False,0,1.3806285858154297
,,,,,
,,,,,
,,,,,
9,0.03137254901960784,,True,0,150.3743860721588
10,0.03137254901960784,,False,0,1.3123400211334229
11,0.03137254901960784,,False,0,1.343059778213501
,,,,,
13,0.03137254901960784,,False,0,1.4404792785644531
14,0.03137254901960784,,False,0,1.3350696563720703
15,0.03137254901960784,,False,0,1.338151454925537
16,0.03137254901960784,,False,0,1.4306061267852783
,,,,,
18,0.03137254901960784,,False,0,1.2947802543640137
19,0.03137254901960784,,False,0,1.3175604343414307
,,,,,
21,0.03137254901960784,,False,0,1.3106727600097656
,,,,,
23,0.03137254901960784,,False,0,1.3445303440093994
,,,,,
,,,,,
,,,,,
,,,,,
28,0.03137254901960784,,False,0,1.3247795104980469
29,0.03137254901960784,,False,0,1.309516429901123
30,0.03137254901960784,,False,0,1.3442003726959229
,,,,,
32,0.03137254901960784,,False,0,1.2862420082092285
33,0.03137254901960784,,False,0,1.3509867191314697
34,0.03137254901960784,,False,0,1.3519423007965088
,,,,,
,,,,,
,,,,,
38,0.03137254901960784,,False,0,1.310704231262207
39,0.03137254901960784,,True,0,135.50282335281372
,,,,,
41,0.03137254901960784,,False,0,1.319469690322876
,,,,,
,,,,,
44,0.03137254901960784,,False,0,1.3036439418792725
45,0.03137254901960784,,False,0,1.317925214767456
,,,,,
,,,,,
,,,,,
49,0.03137254901960784,,False,0,1.3236804008483887
50,0.03137254901960784,,False,0,1.3256638050079346
51,0.03137254901960784,,False,0,1.3276798725128174
,,,,,
,,,,,
54,0.03137254901960784,,False,0,1.3231079578399658
55,0.03137254901960784,,False,0,1.3162562847137451
,,,,,
,,,,,
,,,,,
,,,,,
60,0.03137254901960784,,True,0,416.9109733104706
,,,,,
,,,,,
,,,,,
64,0.03137254901960784,,False,0,1.324916124343872
,,,,,
66,0.03137254901960784,,False,0,1.2990646362304688
67,0.03137254901960784,,False,0,114.31074285507202
,,,,,
,,,,,
,,,,,
71,0.03137254901960784,,False,0,1.3217370510101318
72,0.03137254901960784,,False,0,1.3077113628387451
73,0.03137254901960784,,False,0,1.3095457553863525
74,0.03137254901960784,,True,0,122.99460530281067
,,,,,
76,0.03137254901960784,,False,0,1.3141953945159912
,,,,,
,,,,,
79,0.03137254901960784,,True,4,307.30517745018005
80,0.03137254901960784,,False,0,1.3274974822998047
81,0.03137254901960784,,False,0,1.3069660663604736
82,0.03137254901960784,,False,0,1.3208343982696533
83,0.03137254901960784,,True,0,123.07990980148315
84,0.03137254901960784,,False,0,1.304295301437378
,,,,,
86,0.03137254901960784,,False,0,1.3105390071868896
,,,,,
88,0.03137254901960784,,False,0,1.2986392974853516
89,0.03137254901960784,,False,0,1.3210866451263428
90,0.03137254901960784,,True,0,132.06190848350525
,,,,,
92,0.03137254901960784,,False,0,1.3207473754882812
,,,,,
,,,,,
95,0.03137254901960784,,True,0,133.75267386436462
96,0.03137254901960784,,False,0,1.3127710819244385
97,0.03137254901960784,,False,0,1.29534912109375
98,0.03137254901960784,,False,0,1.3474524021148682
99,0.03137254901960784,,True,0,132.94843864440918
