Idx,Eps,prop,SAT,Branches,Time(s)
1033.0,0.103,8.0,False,8088,186.38159084320068
8016.0,0.141,7.0,False,1156,65.72400999069214
43.0,0.128,7.0,False,350,14.532955646514893
9001.0,0.106,7.0,False,10342,227.7926893234253
6039.0,0.135,9.0,False,292,11.135117292404175
2104.0,0.135,2.0,False,1554,28.91381549835205
5036.0,0.181,1.0,False,1042,24.035943508148193
5009.0,0.1,4.0,False,2898,51.35501003265381
8021.0,0.141,7.0,False,430,10.525283336639404
6033.0,0.151,6.0,False,3882,64.02782797813416
2045.0,0.11,7.0,False,1462,26.081873655319214
7026.0,0.084,2.0,False,490,12.18324589729309
9010.0,0.122,1.0,timeout,99094,3602.076048851013
104.0,0.178,3.0,False,252,9.064101457595825
4055.0,0.135,7.0,False,634,15.108162879943848
6058.0,0.147,9.0,False,368,12.702619791030884
1001.0,0.147,2.0,False,678,15.064775466918945
9037.0,0.16,3.0,False,346,10.303854703903198
5030.0,0.078,8.0,False,332,11.943259716033936
5040.0,0.172,7.0,False,2464,55.288952589035034
51.0,0.063,4.0,timeout,232098,3602.3371753692627
7032.0,0.122,3.0,False,318,9.996866464614868
3007.0,0.122,8.0,False,1038,16.195590496063232
5041.0,0.147,8.0,False,462,10.836148262023926
6048.0,0.16,2.0,False,210,8.533955097198486
3021.0,0.147,3.0,False,1500,24.780539512634277
1041.0,0.122,6.0,timeout,165474,3602.9236972332
41.0,0.178,5.0,False,624,12.278998613357544
8018.0,0.063,0.0,False,5270,105.66143202781677
3102.0,0.084,2.0,False,2150,43.86207723617554
7031.0,0.1,7.0,False,1470,31.412089347839355
2.0,0.122,0.0,False,9874,254.54062700271606
6019.0,0.178,9.0,False,5220,232.9947555065155
8023.0,0.097,4.0,False,1076,17.258822679519653
8043.0,0.103,1.0,False,690,13.53027081489563
8000.0,0.16,2.0,False,228,8.10470986366272
2008.0,0.12,8.0,False,20906,299.2873091697693
4031.0,0.11,8.0,False,142,7.594891786575317
9023.0,0.141,0.0,False,1072,18.28478765487671
9022.0,0.128,2.0,False,364,13.49326753616333
2002.0,0.122,6.0,False,602,14.7640540599823
9016.0,0.084,9.0,False,3544,92.33381867408752
3002.0,0.11,5.0,False,14674,256.82750368118286
1104.0,0.11,3.0,False,930,23.261134386062622
2112.0,0.135,2.0,False,660,14.0014967918396
6056.0,0.095,3.0,False,2690,45.6885461807251
3022.0,0.16,1.0,False,350,8.973039865493774
2043.0,0.097,0.0,False,1602,18.11392879486084
6010.0,0.061,7.0,False,7728,100.52815794944763
2024.0,0.16,5.0,False,604,16.529346227645874
15.0,0.122,0.0,False,18648,428.5417866706848
5012.0,0.122,0.0,False,930,24.558210372924805
7005.0,0.11,0.0,False,484,11.837863206863403
1102.0,0.09,4.0,False,4428,177.85075521469116
7013.0,0.107,6.0,False,11738,179.81611704826355
5027.0,0.165,6.0,False,25058,1610.0581324100494
3030.0,0.063,0.0,False,12766,220.52217435836792
1009.0,0.122,9.0,False,798,20.12653374671936
7043.0,0.153,4.0,False,634,11.951034784317017
2012.0,0.16,8.0,False,320,12.780295372009277
4104.0,0.147,3.0,False,1164,26.208991289138794
9028.0,0.084,9.0,False,870,15.575006484985352
6049.0,0.128,0.0,timeout,76774,3607.7523272037506
50.0,0.185,1.0,False,1564,37.18709683418274
8035.0,0.108,6.0,False,5126,390.63885521888733
2028.0,0.21,5.0,False,206,10.35857343673706
3028.0,0.11,7.0,False,1708,29.109977960586548
2001.0,0.122,2.0,False,804,24.31579351425171
3012.0,0.1,2.0,False,1878,77.39687633514404
9005.0,0.21,3.0,False,3006,64.00659322738647
1006.0,0.16,2.0,False,188,8.46106219291687
7011.0,0.122,3.0,timeout,146786,3604.646980047226
9014.0,0.09,5.0,False,2028,25.166346073150635
2101.0,0.147,0.0,False,314,14.454324007034302
4022.0,0.122,3.0,False,342,10.790072441101074
4015.0,0.185,2.0,False,686,14.977731943130493
2107.0,0.178,8.0,False,640,13.418412208557129
2050.0,0.1,0.0,False,70722,2741.9766285419464
7025.0,0.11,9.0,False,280,10.774993181228638
0.0,0.11,2.0,False,788,14.554910659790039
2005.0,0.153,9.0,False,550,13.609000444412231
8002.0,0.128,5.0,False,6722,108.01076340675354
8004.0,0.178,6.0,False,16638,215.19437551498413
4008.0,0.084,0.0,False,630,15.431881427764893
29.0,0.135,8.0,False,734,15.380384683609009
2119.0,0.122,9.0,False,8582,109.6353554725647
9030.0,0.133,4.0,False,786,18.777697801589966
39.0,0.084,3.0,False,1710,31.267588138580322
9.0,0.153,6.0,False,726,17.090331554412842
45.0,0.128,0.0,False,736,16.800936222076416
1029.0,0.16,0.0,False,240,11.75921630859375
7042.0,0.1,0.0,False,20448,625.5395047664642
2011.0,0.135,3.0,False,332,10.88610577583313
4100.0,0.206,9.0,False,538,12.672795534133911
7001.0,0.21,8.0,False,550,16.915748119354248
9026.0,0.228,4.0,False,864,11.782368898391724
37.0,0.256,6.0,False,476,12.15305781364441
1011.0,0.172,5.0,False,424,12.473326206207275
6002.0,0.259,9.0,False,194,8.42939567565918
1013.0,0.228,0.0,False,3066,63.920886278152466
